"id_pub";"COD_PROV";"NOMBRE_ACTUAL";"POBLACION";"SUPERFICIE";"PERIMETRO";"COD_INE_CAPITAL";"CAPITAL";"POBLACION_CAPITAL";"LONGITUD_ETRS89";"LATITUD_ETRS89";"ALTITUD"
7013;"46";"Algar de Palancia";499;1315.0;16620;"46028000101";"Algar de Palancia";355;"-0,36745953";"39,7810922";187
7014;"46";"Algemesí";27305;4130.0;28788;"46029000101";"Algemesí";25208;"-0,43644269";"39,1890727";17
7015;"46";"Algímia d'Alfara";1079;1445.0;22278;"46030000101";"Algímia d'Alfara";985;"-0,3623082";"39,75243658";173
7016;"46";"Alginet";13942;2407.0;22098;"46031000101";"Alginet";13665;"-0,46964795";"39,26153042";32
7017;"46";"Almàssera";7433;269.0;7135;"46032000101";"Almàssera";7193;"-0,3557517";"39,51227026";11
7018;"46";"Almiserà";264;744.0;16196;"46033000102";"Almiserà";215;"-0,2849761";"38,91635576";145
7019;"46";"Almoines";2528;211.0;8098;"46034000101";"Almoines";2524;"-0,18134817";"38,94398885";34
7020;"46";"Almussafes";8984;1076.0;20044;"46035000101";"Almussafes";8828;"-0,41293657";"39,29004877";10
7021;"46";"Alpuente";659;13832.0;51438;"46036000201";"Alpuente";117;"-1,01327721";"39,87603328";973
7022;"46";"l'Alqueria de la Comtessa";1481;215.0;9107;"46037000101";"l'Alqueria de la Comtessa";1438;"-0,1561269";"38,93653868";25
7023;"46";"Andilla";315;14258.0;56710;"46038000101";"Andilla";84;"-0,81348901";"39,83590084";898
7024;"46";"Anna";2627;2144.0;25424;"46039000101";"Anna";2532;"-0,64427404";"39,02174984";197
7025;"46";"Antella";1127;1757.0;22137;"46040000101";"Antella";1127;"-0,59190021";"39,07941331";42
7026;"46";"Aras de los Olmos";374;7603.0;40111;"46041000101";"Aras de los Olmos";346;"-1,13281495";"39,9241561";935
7027;"46";"Aielo de Malferit";4592;2673.0;26471;"46042000101";"Aielo de Malferit";4467;"-0,5914752";"38,87774947";289
7028;"46";"Aielo de Rugat";160;783.0;17933;"46043000101";"Aielo de Rugat";152;"-0,34335159";"38,88172539";265
7029;"46";"Ayora";5215;44657.0;103268;"46044000101";"Ayora";4866;"-1,05608454";"39,05979756";596
7030;"46";"Barxeta";1604;2851.0;26993;"46045000101";"Barxeta";1431;"-0,41727383";"39,02181544";112
7031;"46";"Barx";1354;1610.0;18938;"46046000101";"Barx";616;"-0,30181016";"39,01431675";343
7032;"46";"Bèlgida";654;1726.0;24035;"46047000101";"Bèlgida";639;"-0,4752401";"38,85896646";281
7033;"46";"Bellreguard";4632;285.0;11468;"46048000101";"Bellreguard";4218;"-0,16184473";"38,94530865";24
7034;"46";"Bellús";311;953.0;16039;"46049000101";"Bellús";308;"-0,48553042";"38,94587097";134
7035;"46";"Benagéber";184;6982.0;35659;"46050000101";"Benagéber";136;"-1,10117987";"39,70765805";777
7036;"46";"Benaguasil";11369;2539.0;32941;"46051000101";"Benaguasil";10848;"-0,58618131";"39,59364725";109
7037;"46";"Benavites";653;426.0;14093;"46052000101";"Benavites";653;"-0,25833794";"39,74059326";39
7038;"46";"Beneixida";639;319.0;12275;"46053000101";"Beneixida";639;"-0,548801";"39,057492";55
7039;"46";"Benetússer";15430;77.0;3776;"46054000101";"Benetússer";15430;"-0,39719744";"39,42296574";14
7040;"46";"Beniarjó";1780;275.0;9099;"46055000101";"Beniarjó";1719;"-0,18636266";"38,9324161";45
7041;"46";"Beniatjar";207;1137.0;17693;"46056000101";"Beniatjar";206;"-0,41655507";"38,84710544";389
7042;"46";"Benicolet";587;1129.0;19588;"46057000101";"Benicolet";538;"-0,34554941";"38,91865981";241
7043;"46";"Benifairó de les Valls";2268;434.0;11177;"46058000101";"Benifairó de les Valls";2268;"-0,26780809";"39,72830418";46
7044;"46";"Benifairó de la Valldigna";1542;2019.0;26972;"46059000101";"Benifairó de la Valldigna";1482;"-0,30276868";"39,05379019";36
7045;"46";"Benifaió";11967;2015.0;20186;"46060000101";"Benifaió";11554;"-0,42733016";"39,28514298";19
7046;"46";"Beniflá";463;62.0;3901;"46061000101";"Beniflá";463;"-0,18894082";"38,9284692";47
7047;"46";"Benigànim";5742;3343.0;27464;"46062000101";"Benigànim";5502;"-0,4434453";"38,94355063";182
7048;"46";"Benimodo";2253;1252.0;23026;"46063000101";"Benimodo";2223;"-0,52847323";"39,21301774";45
7049;"46";"Benimuslem";653;417.0;10438;"46064000101";"Benimuslem";635;"-0,49254298";"39,13177858";22
7050;"46";"Beniparrell";2024;361.0;8967;"46065000101";"Beniparrell";2020;"-0,41096159";"39,38189594";6
7051;"46";"Benirredrà";1547;38.0;3014;"46066000101";"Benirredrà";1547;"-0,19215383";"38,96133073";28
7052;"46";"Benissanó";2334;225.0;6700;"46067000101";"Benissanó";2305;"-0,578202";"39,61411166";131
7053;"46";"Benissoda";441;404.0;10269;"46068000101";"Benissoda";387;"-0,52989034";"38,83146661";344
7054;"46";"Benissuera";183;211.0;6060;"46069000101";"Benissuera";179;"-0,47709232";"38,9124792";159
7055;"46";"Bétera";25423;7509.0;35006;"46070000201";"Bétera";14059;"-0,46050256";"39,59086755";102
7056;"46";"Bicorp";527;13650.0;51287;"46071000101";"Bicorp";513;"-0,78756183";"39,13280027";289
7057;"46";"Bocairent";4101;9698.0;53420;"46072000101";"Bocairent";3857;"-0,61108501";"38,76638359";622
7058;"46";"Bolbaite";1336;4038.0;36537;"46073000101";"Bolbaite";1289;"-0,67413079";"39,06258674";237
7059;"46";"Bonrepòs i Mirambell";3780;105.0;4761;"46074000101";"Bonrepòs i Mirambell";3780;"-0,36636985";"39,51905184";15
7060;"46";"Bufali";163;319.0;12777;"46075000101";"Bufali";160;"-0,51618568";"38,86814307";236
7061;"46";"Bugarra";728;4030.0;31238;"46076000101";"Bugarra";680;"-0,77484477";"39,60869693";178
7062;"46";"Buñol";9438;11240.0;57726;"46077000101";"Buñol";9252;"-0,78986594";"39,41801363";352
7063;"46";"Burjassot";38712;344.0;8802;"46078000101";"Burjassot";38690;"-0,41266051";"39,50973203";48
7064;"46";"Calles";368;6492.0;54038;"46079000101";"Calles";339;"-0,97369191";"39,72550247";348
7065;"46";"Camporrobles";1204;8949.0;58333;"46080000101";"Camporrobles";1179;"-1,39769289";"39,64705412";915
7066;"46";"Canals";13257;2185.0;42240;"46081000201";"Canals";11980;"-0,58558184";"38,95946334";155
7067;"46";"Canet d'En Berenguer";6812;394.0;10195;"46082000101";"Canet d'En Berenguer";3547;"-0,21878416";"39,68077325";10
7068;"46";"Carcaixent";20494;5925.0;46382;"46083000201";"Carcaixent";19314;"-0,44698055";"39,12276198";21
7069;"46";"Càrcer";1822;740.0;18752;"46084000101";"Càrcer";1803;"-0,56780586";"39,07013757";39
7070;"46";"Carlet";15851;4562.0;31693;"46085000101";"Carlet";15184;"-0,5198408";"39,2272942";49
7071;"46";"Carrícola";102;459.0;10676;"46086000101";"Carrícola";95;"-0,47165762";"38,84038285";334
7072;"46";"Casas Altas";132;1595.0;27317;"46087000101";"Casas Altas";132;"-1,26239473";"40,039604";715
7073;"46";"Casas Bajas";164;2265.0;21377;"46088000101";"Casas Bajas";164;"-1,26056666";"40,02345052";689
7074;"46";"Casinos";2881;4148.0;25255;"46089000101";"Casinos";2619;"-0,70721276";"39,70027294";312
7075;"46";"Castelló de Rugat";2316;1902.0;28981;"46090000101";"Castelló de Rugat";2295;"-0,38259728";"38,87583716";311
7076;"46";"Castellonet de la Conquesta";139;543.0;11644;"46091000101";"Castellonet de la Conquesta";119;"-0,26340163";"38,9144824";173
7077;"46";"Castielfabib";299;10625.0;63201;"46092000201";"Castielfabib";114;"-1,30342617";"40,13136465";942
7078;"46";"Catadau";2846;3545.0;31126;"46093000101";"Catadau";2821;"-0,56933467";"39,27529449";91
7079;"46";"Catarroja";28509;1315.0;24245;"46094000101";"Catarroja";28126;"-0,40311595";"39,40248625";10
7080;"46";"Caudete de las Fuentes";701;3459.0;25957;"46095000101";"Caudete de las Fuentes";694;"-1,27886718";"39,55852733";776
7081;"46";"Cerdà";345;152.0;25452;"46096000101";"Cerdà";345;"-0,57384286";"38,98592424";146
7082;"46";"Cofrentes";1122;10318.0;47268;"46097000102";"Cofrentes";1069;"-1,06219832";"39,23015338";388
7083;"46";"Corbera";3088;2026.0;24794;"46098000101";"Corbera";2813;"-0,35512919";"39,15811861";13
7084;"46";"Cortes de Pallás";758;23301.0;77472;"46099000103";"Cortes de Pallás";398;"-0,94088107";"39,24291836";423
7085;"46";"Cotes";326;632.0;15253;"46100000101";"Cotes";321;"-0,57519438";"39,07173309";38
7086;"46";"Quart de les Valls";1050;842.0;12157;"46101000101";"Quart de les Valls";992;"-0,27210475";"39,74005314";56
7087;"46";"Quart de Poblet";25035;1972.0;32159;"46102000101";"Quart de Poblet";22734;"-0,44189692";"39,4837855";40
7088;"46";"Quartell";1640;317.0;17298;"46103000101";"Quartell";1640;"-0,26415029";"39,73790192";42
7089;"46";"Quatretonda";2146;4354.0;40323;"46104000101";"Quatretonda";2078;"-0,40245924";"38,94564511";225
7090;"46";"Cullera";22708;5382.0;43454;"46105000201";"Cullera";19249;"-0,25463848";"39,16508089";4
7091;"46";"Chelva";1583;19038.0;101576;"46106000201";"Chelva";1544;"-0,99729278";"39,74732697";471
7092;"46";"Chella";2437;4349.0;40999;"46107000101";"Chella";2292;"-0,66154777";"39,04466694";221
7093;"46";"Chera";490;4969.0;31769;"46108000101";"Chera";467;"-0,97432056";"39,59185191";650
7094;"46";"Cheste";8871;7144.0;44205;"46109000101";"Cheste";8025;"-0,68276913";"39,49486693";217
7095;"46";"Xirivella";30208;513.0;9954;"46110000101";"Xirivella";26384;"-0,4252401";"39,46575132";30
7096;"46";"Chiva";15769;17872.0;83172;"46111000101";"Chiva";8244;"-0,7174205";"39,47388523";268
7097;"46";"Chulilla";700;6177.0;32589;"46112000401";"Chulilla";464;"-0,89209647";"39,65561537";297
7098;"46";"Daimús";3277;314.0;9026;"46113000101";"Daimús";3247;"-0,15272664";"38,96816756";9
7099;"46";"Domeño";670;6869.0;59946;"46114000201";"Domeño";648;"-0,67352299";"39,66021506";353
7100;"46";"Dos Aguas";312;12151.0;57812;"46115000101";"Dos Aguas";303;"-0,79902632";"39,28774033";356
7101;"46";"l'Eliana";18302;877.0;14266;"46116000101";"l'Eliana";18302;"-0,53062592";"39,56680347";92
7102;"46";"Emperador";698;2.0;687;"46117000101";"Emperador";698;"-0,338570559";"39,55430402";17
7103;"46";"Enguera";4779;24174.0;77110;"46118000101";"Enguera";4366;"-0,68736433";"38,97823024";320
7104;"46";"l'Énova";912;767.0;20984;"46119000101";"l'Énova";891;"-0,48088592";"39,04498344";49
7105;"46";"Estivella";1491;2091.0;19905;"46120000104";"Estivella";1352;"-0,34812823";"39,71259324";116
7106;"46";"Estubeny";114;641.0;10882;"46121000101";"Estubeny";112;"-0,62360276";"39,01717685";180
7107;"46";"Faura";3563;163.0;9634;"46122000101";"Faura";3563;"-0,26048852";"39,72665412";29
7108;"46";"Favara";2563;945.0;13213;"46123000101";"Favara";2533;"-0,2910155";"39,12576138";9
7109;"46";"Fontanars dels Alforins";959;7468.0;41439;"46124000101";"Fontanars dels Alforins";878;"-0,7849707";"38,78460648";626
7110;"46";"Fortaleny";1011;456.0;15494;"46125000101";"Fortaleny";1002;"-0,3129574";"39,18349516";6
7111;"46";"Foios";7502;647.0;21241;"46126000101";"Foios";7196;"-0,35654242";"39,53771987";20
7112;"46";"la Font d'en Carròs";3793;989.0;13738;"46127000101";"la Font d'en Carròs";3347;"-0,16826332";"38,91707705";72
7113;"46";"la Font de la Figuera";2025;8433.0;42903;"46128000101";"la Font de la Figuera";1984;"-0,8808594";"38,80692932";531
7114;"46";"Fuenterrobles";694;4945.0;29592;"46129000101";"Fuenterrobles";694;"-1,36565215";"39,58478289";879
7115;"46";"Gavarda";1035;798.0;16325;"46130000202";"Gavarda";956;"-0,545075189";"39,09016655";33
7116;"46";"Gandia";75970;6083.0;56112;"46131000101";"Gandia";60835;"-0,17941691";"38,96736579";21
7117;"46";"el Genovés";2785;1516.0;33391;"46132000201";"el Genovés";2567;"-0,46980831";"38,98857844";139
7118;"46";"Gestalgar";541;6973.0;39411;"46133000101";"Gestalgar";532;"-0,83411982";"39,60452902";199
7119;"46";"Gilet";3501;1128.0;14786;"46134000101";"Gilet";1978;"-0,32187497";"39,67876673";83
7120;"46";"Godella";13027;840.0;16521;"46135000104";"Godella";8956;"-0,4112644";"39,51882686";36
7121;"46";"Godelleta";3714;3745.0;27894;"46136000103";"Godelleta";1905;"-0,68739214";"39,42338022";270
7122;"46";"la Granja de la Costera";281;83.0;13077;"46137000101";"la Granja de la Costera";279;"-0,55743511";"38,99577156";112
7123;"46";"Guadasséquies";459;325.0;10757;"46138000101";"Guadasséquies";446;"-0,48409596";"38,92509983";154
7124;"46";"Guadassuar";5938;3534.0;52487;"46139000101";"Guadassuar";5847;"-0,47824408";"39,1855886";23
7125;"46";"Guardamar de la Safor";547;109.0;6176;"46140000101";"Guardamar de la Safor";384;"-0,14822188";"38,96194035";5
7126;"46";"Higueruelas";524;1898.0;20896;"46141000101";"Higueruelas";489;"-0,86121416";"39,78953013";767
7127;"46";"Jalance";795;9477.0;49136;"46142000101";"Jalance";783;"-1,07743184";"39,19197816";443
7128;"46";"Xeraco";5771;2021.0;23665;"46143000101";"Xeraco";4926;"-0,21567267";"39,03284153";7
7129;"46";"Jarafuel";772;10309.0;55736;"46144000101";"Jarafuel";742;"-1,07224204";"39,13911133";595
7130;"46";"Xàtiva";29459;7656.0;153220;"46145000601";"Xàtiva";27911;"-0,51869568";"38,98797116";120
7131;"46";"Xeresa";2256;1684.0;21375;"46146000101";"Xeresa";2223;"-0,21839661";"39,00991535";23
7132;"46";"Llíria";23648;22792.0;107178;"46147000109";"Llíria";16222;"-0,59442849";"39,62586366";187
7133;"46";"Loriguilla";2027;7242.0;60521;"46148000101";"Loriguilla";1976;"-0,57094704";"39,48972714";113
7134;"46";"Losa del Obispo";531;1216.0;16402;"46149000101";"Losa del Obispo";514;"-0,87040736";"39,69501292";390
7135;"46";"Llutxent";2315;4011.0;36895;"46150000101";"Llutxent";2186;"-0,35687285";"38,94137736";275
7136;"46";"Llocnou d'En Fenollet";912;153.0;14405;"46151000101";"Llocnou d'En Fenollet";855;"-0,46677015";"39,01387415";92
7137;"46";"Llocnou de la Corona";124;4.0;893;"46152000101";"Llocnou de la Corona";124;"-0,38198174";"39,42139891";7
7138;"46";"Llocnou de Sant Jeroni";557;647.0;11048;"46153000101";"Llocnou de Sant Jeroni";548;"-0,28526658";"38,91266873";153
7139;"46";"Llanera de Ranes";1056;927.0;29549;"46154000101";"Llanera de Ranes";1002;"-0,57140634";"38,99303617";139
7140;"46";"Llaurí";1169;1362.0;21580;"46155000101";"Llaurí";1069;"-0,33047621";"39,14725855";14
7141;"46";"Llombai";2651;5557.0;40252;"46156000101";"Llombai";2475;"-0,57180558";"39,28094081";95
7142;"46";"la Llosa de Ranes";3687;712.0;17463;"46157000101";"la Llosa de Ranes";3562;"-0,53357725";"39,01884746";111
7143;"46";"Macastre";1338;3765.0;26180;"46158000101";"Macastre";1205;"-0,78556852";"39,38167832";365
7144;"46";"Manises";31287;1965.0;21157;"46159000103";"Manises";23512;"-0,45700309";"39,49163946";49
7145;"46";"Manuel";2452;604.0;15060;"46160000101";"Manuel";2445;"-0,49270651";"39,05016654";63
7146;"46";"Marines";1894;3571.0;36959;"46161000101";"Marines";1502;"-0,56143173";"39,67511213";216
7147;"46";"Massalavés";1632;748.0;13144;"46162000101";"Massalavés";1620;"-0,52158427";"39,14048106";28
7148;"46";"Massalfassar";2574;253.0;8219;"46163000101";"Massalfassar";2573;"-0,32622473";"39,55798018";12
7149;"46";"Massamagrell";16132;616.0;18678;"46164000101";"Massamagrell";16128;"-0,33056042";"39,57025065";14
7150;"46";"Massanassa";9845;559.0;17160;"46165000101";"Massanassa";9838;"-0,39951769";"39,40993709";13
7151;"46";"Meliana";10926;471.0;10581;"46166000102";"Meliana";10564;"-0,34864343";"39,52761225";12
7152;"46";"Millares";341;10550.0;45540;"46167000101";"Millares";341;"-0,77391734";"39,23710615";364
7153;"46";"Miramar";2740;255.0;7948;"46168000101";"Miramar";1860;"-0,13973887";"38,95021905";13
7154;"46";"Mislata";44320;203.0;8348;"46169000101";"Mislata";44320;"-0,41745851";"39,47533513";27
7155;"46";"Moixent/Mogente";4326;15022.0;57780;"46170000102";"Moixent/Mogente";4099;"-0,751892924";"38,87398074";332
7156;"46";"Moncada";21875;1582.0;22395;"46171000202";"Moncada";18115;"-0,39446412";"39,54537844";31
7157;"46";"Montserrat";8655;4557.0;27502;"46172000107";"Montserrat";4709;"-0,60318184";"39,3581245";165
7158;"46";"Montaverner";1630;739.0;14912;"46173000101";"Montaverner";1630;"-0,49660885";"38,88905087";183
7159;"46";"Montesa";1149;4811.0;29580;"46174000101";"Montesa";1133;"-0,65333755";"38,94950328";293
7160;"46";"Montitxelvo/Montichelvo";588;816.0;14309;"46175000101";"Montitxelvo/Montichelvo";579;"-0,33961791";"38,89097398";262
7161;"46";"Montroi/Montroy";3069;3139.0;23293;"46176000101";"Montroi/Montroy";1846;"-0,61459393";"39,33787195";138
7162;"46";"Museros";6618;1245.0;18761;"46177000101";"Museros";6529;"-0,34168706";"39,56418171";17
7163;"46";"Nàquera/Náquera";7301;3870.0;27081;"46178000101";"Nàquera/Náquera";3800;"-0,42519631";"39,65820571";222
7164;"46";"Navarrés";3004;4703.0;32579;"46179000101";"Navarrés";2801;"-0,69276472";"39,10145536";278
7165;"46";"Novetlè/Novelé";853;147.0;7412;"46180000101";"Novetlè/Novelé";850;"-0,548055768";"38,98108594";123
7166;"46";"Oliva";25119;5992.0;42682;"46181000201";"Oliva";20386;"-0,1206552";"38,92087548";15
7167;"46";"Olocau";2028;3739.0;27461;"46182000101";"Olocau";599;"-0,53078642";"39,69987774";274
7168;"46";"l'Olleria";8404;3222.0;26792;"46183000101";"l'Olleria";7714;"-0,54678215";"38,91173101";250
7169;"46";"Ontinyent";35946;12542.0;48694;"46184000101";"Ontinyent";30304;"-0,60649062";"38,82288129";353
7170;"46";"Otos";428;1106.0;29042;"46185000101";"Otos";428;"-0,44429964";"38,85350908";327
7171;"46";"Paiporta";26401;395.0;8867;"46186000101";"Paiporta";26332;"-0,41879076";"39,42831198";23
7172;"46";"Palma de Gandía";1660;1392.0;26926;"46187000103";"Palma de Gandía";1317;"-0,22061035";"38,92449088";65
7173;"46";"Palmera";1024;97.0;5217;"46188000101";"Palmera";1024;"-0,15177074";"38,94190989";22
7174;"46";"el Palomar";562;775.0;25150;"46189000101";"el Palomar";536;"-0,50277319";"38,85358534";311
7175;"46";"Paterna";71361;3585.0;34203;"46190000301";"Paterna";38295;"-0,44257379";"39,50273688";53
7176;"46";"Pedralba";2852;5884.0;34361;"46191000101";"Pedralba";2009;"-0,72653887";"39,60457168";150
7177;"46";"Petrés";1012;187.0;6749;"46192000101";"Petrés";984;"-0,30940208";"39,68383811";78
7178;"46";"Picanya";11692;719.0;14692;"46193000101";"Picanya";11617;"-0,43572711";"39,43592093";31
7179;"46";"Picassent";21487;8578.0;38360;"46194000109";"Picassent";17685;"-0,45913698";"39,36274319";47
7180;"46";"Piles";2742;394.0;8490;"46195000101";"Piles";2346;"-0,13225797";"38,94060288";9
7181;"46";"Pinet";161;1188.0;16783;"46196000101";"Pinet";160;"-0,33672641";"38,98399263";359
7182;"46";"Polinyà de Xúquer";2495;917.0;21195;"46197000301";"Polinyà de Xúquer";2466;"-0,3685699";"39,19675684";12
7183;"46";"Potries";1065;307.0;10015;"46198000101";"Potries";976;"-0,19440976";"38,91524933";63
7184;"46";"la Pobla de Farnals";8205;362.0;16427;"46199000201";"la Pobla de Farnals";5026;"-0,32682479";"39,57871399";13
7185;"46";"la Pobla del Duc";2483;1886.0;26692;"46200000101";"la Pobla del Duc";2435;"-0,41980188";"38,90612685";243
7186;"46";"Puebla de San Miguel";60;6361.0;35138;"46201000101";"Puebla de San Miguel";60;"-1,14463186";"40,04493023";1103
7187;"46";"la Pobla de Vallbona";25275;3310.0;33301;"46202000101";"la Pobla de Vallbona";12122;"-0,55296899";"39,59242058";101
7188;"46";"la Pobla Llarga";4440;1009.0;21571;"46203000101";"la Pobla Llarga";4373;"-0,47555312";"39,08408601";32
7189;"46";"el Puig de Santa Maria";8737;2680.0;30277;"46204000103";"el Puig de Santa Maria";7258;"-0,3033912";"39,58982953";11
7190;"46";"Puçol";19975;1810.0;22232;"46205000301";"Puçol";16155;"-0,30317868";"39,61631894";10
7191;"46";"Quesa";669;7315.0;67994;"46206000101";"Quesa";645;"-0,74015727";"39,11970028";220
7192;"46";"Rafelbunyol";9351;419.0;12262;"46207000101";"Rafelbunyol";9192;"-0,33500891";"39,5893341";23
7193;"46";"Rafelcofer";1365;203.0;6441;"46208000101";"Rafelcofer";1344;"-0,16663919";"38,93355127";34
7194;"46";"Rafelguaraf";2358;1626.0;29089;"46209000201";"Rafelguaraf";1910;"-0,45692484";"39,05108497";41
7195;"46";"Ráfol de Salem";449;432.0;12507;"46210000101";"Ráfol de Salem";442;"-0,39689276";"38,86594914";293
7196;"46";"el Real de Gandia";2551;607.0;11437;"46211000101";"el Real de Gandia";2279;"-0,18942038";"38,94758005";35
7197;"46";"Real";2250;1831.0;22437;"46212000101";"Real";2066;"-0,60594917";"39,33791969";132
7198;"46";"Requena";20235;81446.0;143673;"46213003101";"Requena";15874;"-1,10026975";"39,48606411";694
7199;"46";"Riba-roja de Túria";22799;5748.0;43617;"46214000201";"Riba-roja de Túria";14035;"-0,57061222";"39,54602535";102
7200;"46";"Riola";1780;558.0;14632;"46215000101";"Riola";1773;"-0,33313298";"39,19728362";9
